dt,user_id,on_gold,spend_gold,earn_gold,on_diamond,spend_diamond,earn_diamond
2023-05-09,4bf36aa55ae648288b4ab9c57f8a287c,8216,0,0,0,0,0
2023-05-09,afb30baee7314790b129dc974522c5e6,8219,0,0,0,0,0
2023-05-09,1f4b67d161d848fdbec0fd543a2d9751,9022,30,9052,0,0,0
2023-05-09,7bb0a87c3de14f39930f670d22896746,1102,0,0,0,0,0
2023-05-09,d0a7cadecbe64902aef999e8ad40c115,1106,0,0,0,0,0
2023-05-09,e0719e34c56e4b389143cef02ab54334,1106,0,0,0,0,0
2023-05-09,6468f53a6624497eb66204930fad419e,6228,0,0,0,0,0
2023-05-09,110e0867428444a0b0227f6038a1a24e,342,0,0,0,0,0
2023-05-09,4b42f18c0d9444c4a79c742414b9188a,1111,0,0,0,0,0
2023-05-09,fa4035756a07430fae389928a5981fdc,1113,0,0,0,0,0
2023-05-09,d02527900aee49278d03d31a0beec684,1113,0,0,0,0,0
2023-05-09,d0a688f37ad34eada79a61616a2f1e80,1122,0,0,0,0,0
2023-05-09,885b0c18b93240b6870abe5e31f11ccb,1124,0,0,0,0,0
2023-05-09,d9b8d27f7ca74b85aefd4bc387458ea3,6245,0,0,0,0,0
2023-05-09,46d6a89ac7f948419d2c4e50516c3f6f,1126,0,0,0,0,0
2023-05-09,20f1a063b85d45369bd0bca330b30eb6,1130,0,0,0,0,0
2023-05-09,0b70cd700f0347e1a709cace279c3df9,1133,0,0,0,0,0
2023-05-09,dd32d97ef9534573aaf4da2e1a512d17,1135,0,0,0,0,0
2023-05-09,2bc332f42df542e292eb907930b20cf4,6000,0,0,0,0,0
2023-05-09,f5006e56355943c49649380c37d0d1cf,8306,0,0,0,0,0
2023-05-09,76bcd6f6fb5f454886457e494dcb9d34,116,0,0,0,0,0
2023-05-09,c392c7c32baa4c9db18749eeb62a755e,1143,0,0,0,0,0
2023-05-09,af021c89d0874cf287467e551f716e2f,1145,0,0,0,0,0
2023-05-09,7aca976f38894fd9acd9b38f766372b1,8062,0,0,0,0,0
2023-05-09,2728881fcac4414fb7ded3a8bf6abcc8,6015,0,0,0,0,0
2023-05-09,64980c2efae74e1aa8e071e2636dbaaf,6530,0,0,0,0,0
2023-05-09,d14b04866a7c485a9e88d5928202ccc3,6280,0,0,0,0,0
2023-05-09,db6a0f97d6444f04b3b89f4ffa4b9850,6280,0,0,0,0,0
2023-05-09,cb53fb3a3c634fa39f14962be60a0964,8081,0,0,0,0,0
2023-05-09,ed676f8981f24aafbd8a9e4c2e812e7c,6290,0,0,0,0,0
2023-05-09,8a8e82f248414639896944283fc33eb6,8087,0,0,0,0,0
2023-05-09,8bac917fe919422a93cf0a5421f3ccfc,8140,0,0,0,0,0
2023-05-09,df7f6c44a8c343f990b5b63806105d4e,6350,0,0,0,0,0
2023-05-09,979d25fcd762402d80b17ad67c6c5002,6100,0,0,0,0,0
2023-05-09,b88e6a6fa3dd4a11930cfea4c964ec64,8148,0,0,0,0,0
2023-05-09,6787decaf5ba42778f60c43e33e865e5,8148,0,0,0,0,0
2023-05-09,4c3ce929a9f04172b3b3ee439a3c3c91,6101,0,0,0,0,0
2023-05-09,ae8110b3effb404099b948c8412368d9,6105,0,0,0,0,0
2023-05-09,8219738103e94f8180862829657547f8,6109,0,0,0,0,0
2023-05-09,787a87a0f11541b784212db432e5f30c,1000,0,0,0,0,0
2023-05-09,fef615bab83e4edaacd0d5282bab04a0,1000,0,0,0,0,0
2023-05-09,c9217eec46fa4d2da813c15dcf6210d0,1000,0,0,0,0,0
2023-05-09,330ba3e7d3554d688609c05016d9f1bf,1000,0,0,0,0,0
2023-05-09,dd95dc988a7b4093b087883436951360,1000,0,0,0,0,0
2023-05-09,175eebc7fa764b968a5e0810f9f5272f,1000,0,0,0,0,0
2023-05-09,e6ae79d7d1364945a9e3e60328a341b9,1000,0,1000,0,0,0
2023-05-09,cc2f14d95f1842d0aec829497434d4f3,1000,0,0,0,0,0
2023-05-09,d9b06838f1ed482d9f7ebf0658ba954f,1000,0,0,0,0,0
2023-05-09,8f8f05b53dfc4c50a71649b703f3e315,1000,0,0,0,0,0
2023-05-09,aa2fdff75d4f4b82a73fc7d077605050,1000,0,0,0,0,0
2023-05-09,25628c314479455381362bc513c18a76,1000,0,0,0,0,0
2023-05-09,c20e26bb1aae4db1b376d1002e0d4f04,1000,0,0,0,0,0
2023-05-09,ae76b61e08c74f958fdc29ef059b428a,1000,0,0,0,0,0
2023-05-09,04c0fdbfb3614205af36147d5320f1d1,1000,0,0,0,0,0
2023-05-09,3adf5bd47d914519ba1a4c3b0b5f1a1a,1000,0,0,0,0,0
2023-05-09,dbb5e82b5ee04a92932f9059633c599e,1000,0,0,0,0,0
2023-05-09,396ca43056cd4f9ab6395c2b87c86500,6121,0,0,0,0,0
2023-05-09,2c2bd4ee984d43fc8e7e578a2373383e,6123,0,0,0,0,0
2023-05-09,f8fbaaa6c3bc4511aba3b35d9cf43773,8427,0,120,0,0,0
2023-05-09,7e7983d59e4a43529bd756947382bcd0,6381,0,0,0,0,0
2023-05-09,049248199a73488e988277ae7ba8927b,500,0,0,0,0,0
2023-05-09,60a2a5df71c24ff290ca6bfe3bf452a7,500,0,0,0,0,0
2023-05-09,665dedb61e0d42ad8a17bbbf364f6d6d,500,0,0,0,0,0
2023-05-09,7b0440212b0b4d91b9df32b368b2299b,500,0,0,0,0,0
2023-05-09,ca80b0ca48c24990930f54f516870ce1,500,0,0,0,0,0
2023-05-09,04a3979b1aaf4b8ca40f6673eeec1d91,500,0,0,0,0,0
2023-05-09,cc5ba27d861741349700589fb9de1366,500,0,0,0,0,0
2023-05-09,1e1851f3a84b43e6bcb74edcbda4c81a,500,0,0,0,0,0
2023-05-09,55aad3601bec44438db32998beff231a,500,0,0,0,0,0
2023-05-09,29bbc3c6f8114499bcab8901737a5215,500,0,0,0,0,0
2023-05-09,75e21ec9fd4c4998846b715194109779,500,0,0,0,0,0
2023-05-09,3569ac965eef473f9e4d8931d5291ddb,500,0,0,0,0,0
2023-05-09,58ab0af7e3c648bc914bf83f1d88c74e,500,0,0,0,0,0
2023-05-09,1976867c20b445039f5290b81aa84892,500,0,0,0,0,0
2023-05-09,d760a72076084f9bb450e85f183f4f4f,500,0,0,0,0,0
2023-05-09,adb5fd44b7f84ac1a6d586d5da4ea616,500,0,0,0,0,0
2023-05-09,eead09f3cfc644ffba48d0b110668301,500,0,0,0,0,0
2023-05-09,795bff3837464942b12171f493f1e8d9,6139,0,0,0,0,0
2023-05-09,40677e6b33c64f71b4c54007dd69c9ad,6396,0,0,0,0,0
2023-05-09,a439bf6ccb144a159759da74a7590c12,8201,0,0,0,0,0
2023-05-09,904c9ef215c6482c9dd78b2826aaa13a,6422,0,0,0,0,0
2023-05-09,8569615416d14d0c8e18ac30fb645941,3139,0,0,0,0,0
2023-05-09,ef285961c2e64029b6721020b0b76604,1101,0,0,0,0,0
2023-05-09,3ecb1a1e324d4267b264f479271815c3,1106,0,0,0,0,0
2023-05-09,7d0b06efbacb49408b8b1a0dd3fe840b,1107,0,0,0,0,0
2023-05-09,fe195a72b0244d6c867b10584955b407,6227,0,0,0,0,0
2023-05-09,abc0f0d006ce4f9aa9ee2dad7f849108,1108,0,0,0,0,0
2023-05-09,4f1f920227ec4bc1987fda8a25afb566,1110,0,0,0,0,0
2023-05-09,51d660c1d2d3422cb047d7aa352d00ce,1113,0,0,0,0,0
2023-05-09,5fd19bb91ccb428ca800ceb743a7278e,6490,0,0,0,0,0
2023-05-09,be7efff60f9b4367ae5246904c203238,1115,0,0,0,0,0
2023-05-09,87715043e22945baacec3621e35cb2dc,1117,0,0,0,0,0
2023-05-09,950550f7e9c54b1ab1146e3e0a0ea949,6239,0,0,0,0,0
2023-05-09,849c07fb915e410bb7be2dc40df2ddbc,6240,0,0,0,0,0
2023-05-09,9afd2e153e6648f29ffe6f5319ed3780,6242,0,0,0,0,0
2023-05-09,e308bf32505044f8a1b390db46bfc9db,100,0,0,0,0,0
2023-05-09,9e7c5505cfd74ba9a93c455900aeafa0,1124,0,0,0,0,0
2023-05-09,028cb31f65494498a7d24fbd1d1b77a6,1127,0,0,0,0,0
2023-05-09,028730dc95c1456184982a0169c32ba3,6247,0,0,0,0,0
2023-05-09,d0cd7f199c3141db83fabd545e7abba4,1128,0,0,0,0,0
2023-05-09,5eb98199114f44c99a695bd61930e52e,1132,0,0,0,0,0
2023-05-09,995f70e78d7e4329a79139e14a25bf7f,6252,0,0,0,0,0
2023-05-09,475a044d9d2a4a5683821d029a8ca47c,6000,0,0,0,0,0
2023-05-09,fa14f2d09ec64202b99043369a0d91a2,6000,0,0,0,0,0
2023-05-09,99951dcf64c34cb3821da7af5247da19,8309,0,0,0,0,0
2023-05-09,3f2a4976c5c344519962514a8351fe8e,1143,0,0,0,0,0
2023-05-09,e14304d7050b4c9e89e5976585ca4918,6264,0,0,0,0,0
2023-05-09,ae2e809069c4483aba42b02123777a8a,6273,0,0,0,0,0
2023-05-09,2f04b0caee9e4ff3a9161297a6b5ff4a,6020,0,0,0,0,0
2023-05-09,6009bed79ed9463d9dcc1fd99bba1016,8103,0,0,0,0,0
2023-05-09,0d2adc46d6c649c4a4f793d477706620,8146,0,0,0,0,0
2023-05-09,2cbaa32748ad4b5981a5c38a71ca266f,6103,0,0,0,0,0
2023-05-09,ce5804f43f53447f9f8ac33b0c557d69,6105,0,0,0,0,0
2023-05-09,1a8e7b5d732f43df87e1790c9178c4e2,6108,0,0,0,0,0
2023-05-09,1b75864126df4a7a9244c18e4d87bb0d,6117,0,0,0,0,0
2023-05-09,bee7143ccd724695bb31a9464e07050d,1000,0,0,0,0,0
2023-05-09,2404c831d3594bbe8af4b40599794732,1000,0,0,0,0,0
2023-05-09,70f76e47566b4182b45c08e6db90dd25,1000,0,0,0,0,0
2023-05-09,8fced18042b04ba9ad1bda9089312dda,1000,0,0,0,0,0
2023-05-09,00382651ae46478fad7e4b29e9979502,1000,0,0,0,0,0
2023-05-09,f7d14bfdfbb14c8f8a5fa4d5a647f8eb,1000,0,0,0,0,0
2023-05-09,d5f5fd5ca06f453d984deb5245b46606,1000,0,0,0,0,0
2023-05-09,c9270a6e934244138e0575814950c108,1000,0,0,0,0,0
2023-05-09,755fe9f143564b3f9647e4bebc13d385,1000,0,0,0,0,0
2023-05-09,07db605a0e29400ba9d42ea28be5e71e,1000,0,0,0,0,0
2023-05-09,72ef1cfd05a74f38b1c8004a363e0020,1000,0,0,0,0,0
2023-05-09,1f8bc6d1b2464354affe4cecde55fff6,1000,0,0,0,0,0
2023-05-09,e4ecd9a9f05e4d35aa037edf40a4438a,500,0,0,0,0,0
2023-05-09,41f775b95d1c4e6aae3de3a6b5eede09,500,0,0,0,0,0
2023-05-09,010d664e87fd4db7aa70e1129c84210e,500,0,0,0,0,0
2023-05-09,29b89a02d8e74c34a17d5787e4318295,500,0,0,0,0,0
2023-05-09,d11e194189114b459b4e3c9cc9750874,500,0,0,0,0,0
2023-05-09,2a661f6178cc4e7fa971053d8020e160,500,0,0,0,0,0
2023-05-09,4f2259bf49f446bd90cbf620e7c625b0,500,0,0,0,0,0
2023-05-09,cf0056d694b44897b979e05a412cb1f2,500,0,0,0,0,0
2023-05-09,3f69b790d59545f88b928d856105564d,500,0,0,0,0,0
2023-05-09,0dd44b366888408a81ac5458a1880750,500,0,0,0,0,0
2023-05-09,a80d5ea843d341d3bc8ff5afb60f59be,500,0,0,0,0,0
2023-05-09,7ebfe7d9ead94908873949a68d5c87d6,500,0,0,0,0,0
2023-05-09,72803d036a2148e3b65ee7efbd59f575,500,0,0,0,0,0
2023-05-09,1c4a945683aa4a2daab1497f00bfd4a2,500,0,0,0,0,0
2023-05-09,5a4de69672f240e28630dd1677aa1be9,500,0,0,0,0,0
2023-05-09,ba185a582ede43a190945b359959ebb4,500,0,0,0,0,0
2023-05-09,285508ffc42b4b6bb16d4c9dd89a540e,500,0,0,0,0,0
2023-05-09,72e4824307c2469898644ad480250f28,500,0,0,0,0,0
2023-05-09,d9812eaf9449497f95f13a34fc98c7d9,500,0,0,0,0,0
2023-05-09,3e7d254a640b48caab62de5bda0bae43,500,0,0,0,0,0
2023-05-09,f926ce9d393e4b2cbcbcfed5a65b0ae3,500,0,0,0,0,0
2023-05-09,be3d7bd082e54808a3707e0b05158a89,6134,0,0,0,0,0
2023-05-09,6a6779664cdd4e2486da6b4b6c1dea39,6137,0,0,0,0,0
2023-05-09,a21c787956c149f68d8cf60edf272775,6145,0,0,0,0,0
2023-05-09,076ca638b64b47b7a2b94ad00247f9dd,6150,0,0,0,0,0
2023-05-09,10cb708aff0141c98b621e89c1046d0e,16,0,0,0,0,0
2023-05-09,c7ad2423881a4020bff3d47eeec31e85,6672,0,0,0,0,0
2023-05-09,fe485a50106d490994b813a65594e46e,6419,0,0,0,0,0
2023-05-09,3500c90d0f47481daf5f22b18fcab215,8229,0,0,0,0,0
2023-05-09,ff0bc1f0e3f3498e8f68704dc5e98ca3,1327,0,0,0,0,0
2023-05-09,425cd5032e4f4fadb63e2141ebc87fcc,1100,0,0,0,0,0
2023-05-09,3b222cb0832744f29a0d2a546c14fe1b,1100,0,0,0,0,0
2023-05-09,f9bdc4dd5e574682957bbb7d36afdd11,1104,0,0,0,0,0
2023-05-09,b31b882650b94488a9426aeb8322d5a3,1104,0,0,0,0,0
2023-05-09,d9ab9203cfd5437e89d9e914edd63c90,1110,0,0,0,0,0
2023-05-09,6e647177fead4229b16285c74b0690bf,6495,0,0,0,0,0
2023-05-09,9860b2640fca42d2834e6a3518cb6650,100,0,0,0,0,0
2023-05-09,6fcbd35b545a439483e6e38785f19998,100,0,0,0,0,0
2023-05-09,a37b20d576d044d9a9dbd182586838bd,1127,0,0,0,0,0
2023-05-09,c8a4a97e822a480c993a72765dfb6be5,1131,0,0,0,0,0
2023-05-09,a4a042165e954e05816d8119d21ce95e,1140,0,0,0,0,0
2023-05-09,fb940688630246b9a363b48725b50583,6266,0,0,0,0,0
2023-05-09,6fc671439a5a4f60be061db799938e57,5500,0,0,0,0,0
2023-05-09,95a24783bb1645f495ec77697dc37b77,132,0,0,0,0,0
2023-05-09,38fa690f2b7c4b4092200d8ee7925612,2436,0,0,0,0,0
2023-05-09,e20eaf2d25b2471bb2ddf158624ed2dd,7825,0,0,0,0,0
2023-05-09,bf54fcc7696b442faf9ac8754ca9dc84,2464,0,0,0,0,0
2023-05-09,7662398a007a4f5e92f016e58f1914fe,2216,0,0,0,0,0
2023-05-09,7e0691c809d04a31a3f24b7f736058a5,5810,210,6000,0,0,0
2023-05-09,0340dad35cae4bcb9e6b15a2010cfa7c,20915,0,0,0,0,0
2023-05-09,04ba1084b2cd416cbb35d3cf469835a6,8118,0,0,0,0,0
2023-05-09,17c62e3eec5a4f67ac875466f12f3687,204,0,0,0,0,0
2023-05-09,455c672032d6465086b07e485b50281d,6354,0,0,0,0,0
2023-05-09,f79b618729ab476ba7be62a9c5941a30,1000,0,0,0,0,0
2023-05-09,2da1af62de2b4ba6b071f9201377d14f,1000,0,0,0,0,0
2023-05-09,605a2da3c4a648ebbfc6dbd455dc0b12,1000,0,0,0,0,0
2023-05-09,ca104e6ffad94024bcfd87346a674918,1000,0,0,0,0,0
2023-05-09,c2aa926321894dd99fe55dc8288500ac,1000,0,0,0,0,0
2023-05-09,7fb37d7937bf4b058f3b266555901b57,1000,0,0,0,0,0
2023-05-09,1947420d39634ffea190172d11994907,1000,0,0,0,0,0
2023-05-09,f93ac37013564c04a5fdfa61a88b4537,1000,0,0,0,0,0
2023-05-09,059b3b34c38e45b6835f3a9f7b874b6a,1000,0,1000,0,0,0
2023-05-09,0cfee5e27587404a9a6db5c9da809b8b,1000,0,0,0,0,0
2023-05-09,f5ffb8d84e89414cbd2033c57987c1e9,1000,0,0,0,0,0
2023-05-09,da0faa48ee894966ad54575fc6a41e7c,1000,0,0,0,0,0
2023-05-09,e8e62dbd626d4b51b4020dcacbeee3b0,1000,0,0,0,0,0
2023-05-09,020dcf0f5b434b1391c88fd84214d621,1000,0,0,0,0,0
2023-05-09,9a4165a04190425da36b28f6292d1c60,1000,0,0,0,0,0
2023-05-09,24731293bb4b4627b6e9c288bfb61085,1000,0,0,0,0,0
2023-05-09,53061115725146f08da520159d89336f,1000,0,0,0,0,0
2023-05-09,a4fb3a2072134716a38d273f59561e5e,1000,0,0,0,0,0
2023-05-09,a277269094904eed8929df57e7f43b0b,1000,0,0,0,0,0
2023-05-09,e01a0419728649a8a771ecd11e323b1a,2024,0,0,0,0,0
2023-05-09,afc1a3dc49a6467b914643e354c29fbd,2282,0,0,0,0,0
2023-05-09,9a9b44ce3b6d4991925dde3f854409fc,6379,0,0,0,0,0
2023-05-09,d23f5e12257742c1859cd6e5c344a53e,6124,0,0,0,0,0
2023-05-09,fade22a22d154d22828de7a7ed7a9ec7,500,0,0,0,0,0
2023-05-09,bc855ef469d54d4d8d7002176e5ad868,500,0,0,0,0,0
2023-05-09,0d2c2098ea6c4637b9056424249a5a30,500,0,0,0,0,0
2023-05-09,9454ab32956c4a01a727fd3b94ad8bb9,500,0,0,0,0,0
2023-05-09,08134c0761744302a6e7f021bcd894d4,500,0,0,0,0,0
2023-05-09,6878b0ccef14434b8494cf3812e36b09,500,0,0,0,0,0
2023-05-09,68148a79b79b4a16921b8d3c3ca4160a,500,0,0,0,0,0
2023-05-09,95e1b5c201c94e89a81549440be7d7d7,500,0,0,0,0,0
2023-05-09,2f606d60699845508e280b4a4a1f901a,500,0,0,0,0,0
2023-05-09,74e648e63ebc4476adf2a2e8be0a9a65,500,0,0,0,0,0
2023-05-09,3b98604d64a6412795343370ba827d14,500,0,0,0,0,0
2023-05-09,b4544cb177d9401a9cafef9f16d293dc,500,0,0,0,0,0
2023-05-09,b0ad24922c914e7883aa8e2f2d0f6712,500,0,0,0,0,0
2023-05-09,5c9e99791196407bb8f205f771f58e18,500,0,0,0,0,0
2023-05-09,2b03a55deffa451ebe9771aa9414d1e1,500,0,0,0,0,0
2023-05-09,71aeae7cb13f45cab41748e9fc110264,500,0,0,0,0,0
2023-05-09,1d1f241d7410457aaea66e6a17ef558d,500,0,0,0,0,0
2023-05-09,ad328b60ddf6417584acb39eba0c75b1,500,0,0,0,0,0
2023-05-09,be4c815dd61940858f48176484c4162d,500,0,0,0,0,0
2023-05-09,ed4ce95e10e642a08bfe8a765edc2930,500,0,0,0,0,0
2023-05-09,ad06d3fea9894a02b4a934d885c6a45c,500,0,0,0,0,0
2023-05-09,31a9615f2e1d4700a098c5fd15a91024,500,0,0,0,0,0
2023-05-09,e54b5cb674d6442bbbf63d512f320a09,6135,0,0,0,0,0
2023-05-09,cea7111995e84f678d3028bec5379c02,6138,0,0,0,0,0
2023-05-09,a39e0e8858034a878e3f7d9b49f85932,8195,0,0,0,0,0
2023-05-09,3f6375c3cd5d4a65935f5d2f13035926,1294,0,0,0,0,0
2023-05-09,56d73ea0e90f47608501296895999da8,3091,0,0,0,0,0
2023-05-09,8d644cd9912347149e0afb66050db0cf,7723,0,0,0,0,0
2023-05-09,b0bf5165de97413b9e28f2b1f8ff4096,6191,0,0,0,0,0
2023-05-09,33b5b5f1fa2b4640a8e24352736a97bf,1108,0,0,0,0,0
2023-05-09,69e27f69b0c6404c9e344023d2400ecc,6228,0,0,0,0,0
2023-05-09,aa608fce5dfc48d7a7a02db284955841,1117,0,0,0,0,0
2023-05-09,b91eaa63e6c441c093b49c03174c0755,1121,0,0,0,0,0
2023-05-09,abcfd80b925e449dabb249e6340e32fc,100,0,0,0,0,0
2023-05-09,2ddbc73a4a3642a28c79420cd0c516fb,100,0,0,0,0,0
2023-05-09,960f77f2ddee4a51bf1c86f387757b9e,1127,0,0,0,0,0
2023-05-09,f4dcc37d2f804fb6a5e7f83eaac89501,1128,0,0,0,0,0
2023-05-09,4c1d350ffbf74e77b7d10f4121a13d75,6248,0,0,0,0,0
2023-05-09,5b335b2843384ca39f70d3b81d4b5e6d,6511,0,0,0,0,0
2023-05-09,2d2ce0c755a4423daaa6a314254a3e83,6000,0,0,0,0,0
2023-05-09,35c34e0e5a74483c9ae9d2080fd2a679,1145,0,0,0,0,0
2023-05-09,fbb9ebd4007642f4a2318cbdaea47160,6782,0,0,0,0,0
2023-05-09,3ce5dc4bfdbf429d84c4fdd4781f7349,6273,0,0,0,0,0
2023-05-09,831dc0cee0484f6c9c7f3bae38fab642,6274,0,0,0,0,0
2023-05-09,ab5dd7a386e241dfb969d0f264c668a5,8081,0,0,0,0,0
2023-05-09,b1a2d4d1d6d545e19d2e0912891535a6,8090,0,0,0,0,0
2023-05-09,664fd881cdbf44799a979733237d3fdd,2472,0,0,0,0,0
2023-05-09,81a8df6e6cfe4a5d959d6386dd516000,427,0,0,0,0,0
2023-05-09,fd978fe606de47a0be43aecd40cdff81,6572,0,0,0,0,0
2023-05-09,04071930362f406ab87230e63dc1de8e,8108,0,0,0,0,0
2023-05-09,47dd972eda6a43ab9af2fd470975b8eb,8109,0,0,0,0,0
2023-05-09,7d12bc4f476e4526b3d51a6e970af4b8,8112,0,0,0,0,0
2023-05-09,e6847d5287a54f6c8158b88ca039ce33,8122,0,0,0,0,0
2023-05-09,9196b57eb572402ca05dd55fecc73f0c,8127,0,0,0,0,0
2023-05-09,8d079bb004934b009e3ad0c4905c430f,6100,0,0,0,0,0
2023-05-09,91880675bd6d4b9bbc61c8f31dd6d8ed,6104,0,0,0,0,0
2023-05-09,edf69d50a8dc425c83181ebb9f51e926,6108,0,0,0,0,0
2023-05-09,8054f25c5f784819b19987bb4926b551,6371,0,0,0,0,0
2023-05-09,ee0f56ddbbdc4cc2b45d6265c17343c6,6117,0,0,0,0,0
2023-05-09,23e1b5ef36f743ee97dd0ccb3e38093b,1000,0,0,0,0,0
2023-05-09,290bb2dce9f0494d9cff38e55362a4c4,1000,0,0,0,0,0
2023-05-09,1fa2759cdc534e10b09dd2c9bd8fa76c,1000,0,0,0,0,0
2023-05-09,26562b45c4b74973a5732b9215df2e47,1000,0,0,0,0,0
2023-05-09,65f9c7ec985b4ca6b16325a1ce56acb3,1000,0,0,0,0,0
2023-05-09,50a558e8b8ab474b8e55c8b8edf7ab97,1000,0,0,0,0,0
2023-05-09,e4d8903e60904ac0be243c38c11bdefe,1000,0,0,0,0,0
2023-05-09,ee109dc4cbcf44fea8521fbdb9dc361a,1000,0,0,0,0,0
2023-05-09,e892a2e6bb9e43e28db835d3c626f0ee,1000,0,0,0,0,0
2023-05-09,999718f6e4eb44c19951a01a43fdca5c,1000,0,0,0,0,0
2023-05-09,2ffb3938e89e4fa6b170bbf9b998755d,1000,0,0,0,0,0
2023-05-09,8dcd877c650b460da2edfaa5aa50ddc7,1000,0,0,0,0,0
2023-05-09,770ff2d46b954840b8e06cb365939066,1000,0,0,0,0,0
2023-05-09,cc07585e35cf4d249ff9cac6cfafa616,1000,0,0,0,0,0
2023-05-09,e6173e04f48a4b3bb15d762db92edfeb,1000,0,0,0,0,0
2023-05-09,4971a528f4504b9b87d7b5dc0d8019fc,1000,0,0,0,0,0
2023-05-09,f0484df770944016a59e5e104e8cff3c,1000,0,0,0,0,0
2023-05-09,056b6381180d4d73ab13971a1fb09f6c,1000,0,0,0,0,0
2023-05-09,b84b0343542643268fad5208fb24425d,1000,0,0,0,0,0
2023-05-09,57851c87696548cca478f2ef1ea276c5,6122,0,0,0,0,0
2023-05-09,20f22f6d0fb7471ea3392bb96ebc917e,500,0,0,0,0,0
2023-05-09,4926a4ca0db74b5bae391af45c0f0d8b,500,0,0,0,0,0
2023-05-09,e94e5a90fc0a451198c0cb3a001e9974,500,0,0,0,0,0
2023-05-09,13c3712fb0274ccab59a691fd97ffd0e,500,0,0,0,0,0
2023-05-09,ce8fd0860e334d39b7cc4120a46671a9,500,0,0,0,0,0
2023-05-09,fa8a37862e86461192e6aa8ad4267f98,500,0,0,0,0,0
2023-05-09,743806aff0e048b6a6e19295d2002feb,500,0,0,0,0,0
2023-05-09,3e4fdf524d3a4ef0b65baf5f3b1705b3,500,0,0,0,0,0
2023-05-09,6a015a9028394d838a979a3c9824417e,500,0,0,0,0,0
2023-05-09,a648952e85d64a339af1421753c131a6,500,0,0,0,0,0
2023-05-09,98531ffcb8144798a5ac20a24d527cdd,500,0,0,0,0,0
2023-05-09,7d60dcfdd58147ffb817a476cfa3d248,500,0,0,0,0,0
2023-05-09,b6b0bd7bf74448999a78b49a86d2987c,6391,0,0,0,0,0
2023-05-09,d7ad9184b73e42dc9c018a95ab0292b8,6137,0,0,0,0,0
2023-05-09,872ea4699bcd491187f7698bbbed419e,6142,0,0,0,0,0
2023-05-09,ee6cbdf08fc04153b84b04b6cdc920d6,6408,0,0,0,0,0
2023-05-09,f0158b515768490c9a165ff1d7007bd9,8468,150,8618,0,0,0
2023-05-09,303268cbe28c401cbcbe3edd10a3f881,6459,0,0,0,0,0
2023-05-09,6d6f9a9b04e0453095137a553599885b,6206,0,0,0,0,0
2023-05-09,b336f163fb414a77ac04c530bf0d135d,8268,0,0,0,0,0
2023-05-09,2dec949a354f42f98d3cc4de5c175c01,1109,0,1109,0,0,0
2023-05-09,feb6eca9872d48e89fc740ec3be6c532,1112,0,0,0,0,0
2023-05-09,5f1359b611ef43d0b4e982959df972bd,1115,0,0,0,0,0
2023-05-09,f6c510335b1c46929d10bb6ede533d5c,1116,0,0,0,0,0
2023-05-09,85c4f64de40f4b2d8cfd0403de65beb1,6240,0,6240,0,0,0
2023-05-09,dd5bc129c76f4910a0e4148ff30aba70,100,0,0,0,0,0
2023-05-09,04e94d5708d64724a2cfd8a3afbeb8e3,100,0,0,0,0,0
2023-05-09,420bfba63f764ab79b2178957ef8a02c,100,0,0,0,0,0
2023-05-09,9154ad0308e245109d137fd14937ec6f,1126,0,0,0,0,0
2023-05-09,fdb73aa535d344718f6770f41bd830da,1131,0,0,0,0,0
2023-05-09,e9cf2b497e4247d6a5891d9a3dd9519b,1133,0,0,0,0,0
2023-05-09,d08d2e7e5c64411691ab33cc3a583225,114,0,0,0,0,0
2023-05-09,cd4b04f5e0814623ad7d681de8f3a982,6259,0,0,0,0,0
2023-05-09,0e12c0a3ec7546c1b11269458f149a05,1143,0,0,0,0,0
2023-05-09,f3c846dae6b24ed08b237e4cba7c1521,6268,0,0,0,0,0
2023-05-09,5a71ba792ab24c1d9dc11c9c07211c16,8072,0,0,0,0,0
2023-05-09,b0432641b3774afca1e6e7242eed6bd0,3213,0,0,0,0,0
2023-05-09,a5a43961244546dea1f9e9d16e1b507c,6550,0,0,0,0,0
2023-05-09,bce0ec43342844589112272b5c96617d,5800,0,0,0,0,0
2023-05-09,ae33474823a649a08d7009be77ea8dcb,4272,0,0,0,0,0
2023-05-09,f2b785e8b4234f02b4ab2b85350a8ffe,6334,0,0,0,0,0
2023-05-09,e49851eb349f40c0ac82277b905ab9df,8134,0,0,0,0,0
2023-05-09,da84de890f41454d98677502da1fd856,209,0,0,0,0,0
2023-05-09,d17003f0c17e4221b3492b35ebdfb87a,6100,0,0,0,0,0
2023-05-09,641bb7e09c74446cbc2f16a25b9abc8b,6102,0,0,0,0,0
2023-05-09,ecc2e2fe07984026973dd07a2e1b6b71,6870,0,0,0,0,0
2023-05-09,966f212cdb6b460e92aa154e51c1a5c1,8406,0,0,0,0,0
2023-05-09,40b5dd8a29d343fe945e291f1b2e5484,6104,0,0,0,0,0
2023-05-09,806a525bc4f94aa987a517e67743843d,1242,0,0,0,0,0
2023-05-09,474bf4011d31485e8cc098f3b3788a71,6107,0,0,0,0,0
2023-05-09,15c37c7dbe144ddb8a1eaf31c536af40,6118,0,0,0,0,0
